Country	InDelta_Citation_ij	Year	Field
White	0.8007046576914023	1991.0	177322064
Hispanic	-0.6371729712185988	1991.0	177322064
API	-0.1837636767705175	1992.0	177322064
White	1.1719549764739432	1992.0	177322064
Black	-0.9348217480332782	1992.0	177322064
Hispanic	-0.0533695516701514	1992.0	177322064
API	0.5952919352414434	1993.0	177322064
White	0.976043780926376	1993.0	177322064
Hispanic	-1.5713357161678216	1993.0	177322064
API	0.3811770989373214	1994.0	177322064
White	0.6609340439733116	1994.0	177322064
Hispanic	-1.0421111429106362	1994.0	177322064
API	0.7431629366127552	1995.0	177322064
White	1.0093778378718667	1995.0	177322064
Black	-1.544924300476043	1995.0	177322064
Hispanic	-0.2076164740085777	1995.0	177322064
API	0.494693455755864	1996.0	177322064
White	1.11179693279488	1996.0	177322064
Black	-0.9418700451608742	1996.0	177322064
Hispanic	-0.6646203433898724	1996.0	177322064
API	0.6932372650400186	1997.0	177322064
Black	-0.2703476469814862	1997.0	177322064
White	0.1024286315467672	1997.0	177322064
Hispanic	-0.5253182496053002	1997.0	177322064
API	0.8735901935162468	1998.0	177322064
White	0.8641281950591156	1998.0	177322064
Hispanic	-1.737718388575361	1998.0	177322064
API	0.2151523601683042	1999.0	177322064
White	1.3341716396411702	1999.0	177322064
Hispanic	-1.5493239998094723	1999.0	177322064
API	0.5721038665495977	2000.0	177322064
White	1.070918896066967	2000.0	177322064
Black	-1.1992089231270644	2000.0	177322064
Hispanic	-0.4438138394895035	2000.0	177322064
API	0.3844059976678451	2001.0	177322064
White	0.7082531049396543	2001.0	177322064
Hispanic	-1.0926591026075	2001.0	177322064
API	0.0867984337367422	2002.0	177322064
White	1.028575202335435	2002.0	177322064
Hispanic	-1.115373636072175	2002.0	177322064
API	0.5970933441007152	2003.0	177322064
White	0.5160501613320899	2003.0	177322064
Hispanic	-0.506498746248872	2003.0	177322064
API	0.5606894723734894	2004.0	177322064
White	0.4819931090183265	2004.0	177322064
Hispanic	-1.0426825813918184	2004.0	177322064
API	-0.4684963657937367	2005.0	177322064
White	1.2787482494943792	2005.0	177322064
Hispanic	-0.810251883700644	2005.0	177322064
API	0.5489979819324424	2006.0	177322064
White	0.6098919376698637	2006.0	177322064
Hispanic	-1.1588899196023068	2006.0	177322064
API	0.8383184927577102	2007.0	177322064
White	0.5255899147120128	2007.0	177322064
Hispanic	-0.8408775798451248	2007.0	177322064
API	0.364010478445495	2008.0	177322064
White	0.5663575999728638	2008.0	177322064
Hispanic	-0.9303680784183586	2008.0	177322064
API	0.2565640000641804	2009.0	177322064
White	0.954711566860388	2009.0	177322064
Black	-0.2639200685575127	2009.0	177322064
Hispanic	-0.9473554983670542	2009.0	177322064
API	0.3549504152593363	2010.0	177322064
White	0.9818401756133732	2010.0	177322064
Hispanic	-1.3367905908727082	2010.0	177322064
API	0.6771573910347867	2011.0	177322064
White	0.7507341525634584	2011.0	177322064
Black	-0.5474970281809896	2011.0	177322064
Hispanic	-0.8803945154172533	2011.0	177322064
API	0.8172318497859027	2012.0	177322064
White	0.6879414320657928	2012.0	177322064
Black	-1.0952793839212012	2012.0	177322064
Hispanic	-0.4098938979304956	2012.0	177322064
API	0.7394554377763124	2013.0	177322064
White	0.7805514400094905	2013.0	177322064
Black	-1.2019462497635016	2013.0	177322064
Hispanic	-0.3180606280222973	2013.0	177322064
API	0.4728042791382786	2014.0	177322064
White	0.9089090481148662	2014.0	177322064
Black	-1.0393296720477565	2014.0	177322064
Hispanic	-0.3423836552053858	2014.0	177322064
Black	-0.8424221540143618	2015.0	177322064
Hispanic	-0.2971887518033955	2015.0	177322064
White	0.8062513348614735	2015.0	177322064
API	0.9172900070359332	2015.0	177322064
API	0.3136920408612679	2016.0	177322064
White	0.7575281632014376	2016.0	177322064
Black	-0.1317436072511098	2016.0	177322064
Hispanic	-0.9394765968115942	2016.0	177322064
Black	-0.5866250416186657	2017.0	177322064
Hispanic	-0.4141561071496651	2017.0	177322064
White	1.0471246185899654	2017.0	177322064
API	0.8890259275227697	2017.0	177322064
API		1980.0	134560507
White		1980.0	134560507
Black		1980.0	134560507
API	-0.8430544264921198	1981.0	134560507
White	1.179268264672772	1981.0	134560507
Hispanic	-0.3362138381806557	1981.0	134560507
API		1982.0	134560507
White		1982.0	134560507
API	1.0889102408543585	1983.0	134560507
White	0.0913257033759699	1983.0	134560507
Black	-0.2555052141610949	1983.0	134560507
Hispanic	-0.924730730069237	1983.0	134560507
API		1984.0	134560507
White		1984.0	134560507
Black		1984.0	134560507
Hispanic		1984.0	134560507
API		1985.0	134560507
White		1985.0	134560507
Hispanic		1985.0	134560507
API		1986.0	134560507
White		1986.0	134560507
Black		1986.0	134560507
Hispanic		1986.0	134560507
API	-4.440892098500626e-16	1988.0	134560507
White	-3.3306690738754696e-16	1988.0	134560507
API	5.551115123125784e-16	1989.0	134560507
White	6.661338147750939e-16	1989.0	134560507
API	-5.551115123125784e-16	1990.0	134560507
White	-3.3306690738754696e-16	1990.0	134560507
API		1991.0	134560507
White		1991.0	134560507
Black		1991.0	134560507
Hispanic		1991.0	134560507
API		1992.0	134560507
White		1992.0	134560507
Black		1992.0	134560507
API	0.0	1993.0	134560507
White	0.0	1993.0	134560507
API		1994.0	134560507
White		1994.0	134560507
Hispanic		1994.0	134560507
API	-0.1865244570904908	1995.0	134560507
White	1.0559109085112506	1995.0	134560507
Hispanic	-0.8693864514207563	1995.0	134560507
API	0.5297567637344792	1996.0	134560507
White	0.5296623650333222	1996.0	134560507
Black	-1.072718661562798	1996.0	134560507
Hispanic	0.0132995327949987	1996.0	134560507
API	0.5000954004584469	1997.0	134560507
White	0.0479897016210531	1997.0	134560507
Black	-0.8537080768981399	1997.0	134560507
Hispanic	0.3056229748186371	1997.0	134560507
API	-0.3038109130181633	1998.0	134560507
White	1.2212242709551864	1998.0	134560507
Hispanic	-0.917413357937025	1998.0	134560507
API	0.2002669176333658	1999.0	134560507
White	0.9768496844292338	1999.0	134560507
Hispanic	-1.1771166020626005	1999.0	134560507
API	0.3411800842207949	2000.0	134560507
White	0.7198226240157165	2000.0	134560507
Hispanic	-1.0610027082365123	2000.0	134560507
API	0.3786881895636511	2001.0	134560507
White	0.8040543343775318	2001.0	134560507
Black	-0.6361052580934926	2001.0	134560507
Hispanic	-0.5466372658476889	2001.0	134560507
API	0.7829868933729027	2002.0	134560507
White	0.4612613074555737	2002.0	134560507
Hispanic	-1.244248200828476	2002.0	134560507
API	0.5126392130751176	2003.0	134560507
White	1.0674230214777938	2003.0	134560507
Black	-0.9704570148442238	2003.0	134560507
Hispanic	-0.6096052197086884	2003.0	134560507
API	0.5995186218028286	2004.0	134560507
White	0.6649533701697233	2004.0	134560507
Black	-0.814760152312518	2004.0	134560507
Hispanic	-0.4497118396600324	2004.0	134560507
API	0.4280390927028447	2005.0	134560507
White	0.8213571091610418	2005.0	134560507
Black	-0.9686083278057268	2005.0	134560507
Hispanic	-0.2807878740581572	2005.0	134560507
API	0.7563441333184321	2006.0	134560507
White	0.5500260730532981	2006.0	134560507
Black	-0.5154457539720583	2006.0	134560507
Hispanic	-0.7909244523996714	2006.0	134560507
API	0.7634219565959031	2007.0	134560507
White	0.7376313406669334	2007.0	134560507
Black	-0.7646879712795988	2007.0	134560507
Hispanic	-0.7363653259832373	2007.0	134560507
API	0.9470361871237496	2008.0	134560507
White	0.6599374272183223	2008.0	134560507
Black	-0.9910369126955012	2008.0	134560507
Hispanic	-0.6159367016465692	2008.0	134560507
API	0.8601451000209508	2009.0	134560507
White	0.8170006084863478	2009.0	134560507
Black	-0.970709745988926	2009.0	134560507
Hispanic	-0.7064359625183722	2009.0	134560507
API	0.6220828107266659	2010.0	134560507
White	0.7446933759794607	2010.0	134560507
Black	-0.7818872574472776	2010.0	134560507
Hispanic	-0.5848889292588496	2010.0	134560507
API	0.9194618395485864	2011.0	134560507
White	0.9818161917822704	2011.0	134560507
Black	-1.4946574484984874	2011.0	134560507
Hispanic	-0.4066205828323688	2011.0	134560507
API	0.7902745103538402	2012.0	134560507
White	0.6735352652981882	2012.0	134560507
Black	-0.757011418744165	2012.0	134560507
Hispanic	-0.706798356907863	2012.0	134560507
API	0.7831434889945798	2013.0	134560507
White	0.8117436269188181	2013.0	134560507
Black	-1.0375949234930215	2013.0	134560507
Hispanic	-0.5572921924203752	2013.0	134560507
API	0.8045697858608941	2014.0	134560507
White	0.8068638631978899	2014.0	134560507
Black	-1.068953871998431	2014.0	134560507
Hispanic	-0.5424797770603532	2014.0	134560507
API	0.6423158568504492	2015.0	134560507
White	0.7993652606796943	2015.0	134560507
Black	-0.8282342676612284	2015.0	134560507
Hispanic	-0.6134468498689163	2015.0	134560507
API	0.76626125904949	2016.0	134560507
White	0.6909881141329935	2016.0	134560507
Black	-0.8025003491898994	2016.0	134560507
Hispanic	-0.6547490239925856	2016.0	134560507
API	0.8048283426798596	2017.0	134560507
White	0.7657866510116964	2017.0	134560507
Black	-1.1325568135976314	2017.0	134560507
Hispanic	-0.4380581800939246	2017.0	134560507
API	0.3168281976337831	1980.0	171146098
White	0.4429100313465918	1980.0	171146098
Black	0.1673790130573112	1980.0	171146098
Hispanic	-0.9271172420376872	1980.0	171146098
API	0.3817223150109962	1981.0	171146098
White	0.9026469125413412	1981.0	171146098
Hispanic	-1.284369227552336	1981.0	171146098
API	0.2866705614705422	1982.0	171146098
White	0.9747473857108662	1982.0	171146098
Black	-0.5271849580794462	1982.0	171146098
Hispanic	-0.7342329891019626	1982.0	171146098
API	0.2234308174743825	1983.0	171146098
White	0.5671784741956215	1983.0	171146098
Black	0.1660270437021182	1983.0	171146098
Hispanic	-0.9566363353721212	1983.0	171146098
API	0.3625144905734767	1984.0	171146098
White	0.7891215112067691	1984.0	171146098
Hispanic	-1.1516360017802467	1984.0	171146098
API	0.5241030840875085	1985.0	171146098
White	1.0226184380390844	1985.0	171146098
Hispanic	-1.5467215221265924	1985.0	171146098
API	0.5617290687467432	1986.0	171146098
White	0.7276655188249728	1986.0	171146098
Black	-0.2336977207815171	1986.0	171146098
Hispanic	-1.0556968667901985	1986.0	171146098
API	0.2666212785766154	1987.0	171146098
White	0.936970584000792	1987.0	171146098
Hispanic	-1.2035918625774067	1987.0	171146098
API	0.2937294874991363	1988.0	171146098
White	1.0824298212540735	1988.0	171146098
Hispanic	-1.3761593087532096	1988.0	171146098
API	0.2916850157592486	1989.0	171146098
White	1.197003500906482	1989.0	171146098
Black	-0.9974649019193113	1989.0	171146098
Hispanic	-0.4912236147464209	1989.0	171146098
API	0.7414595285560311	1990.0	171146098
White	0.974203256098964	1990.0	171146098
Black	-0.7156762539397392	1990.0	171146098
Hispanic	-0.9999865307152538	1990.0	171146098
API	0.7018421244843998	1991.0	171146098
White	0.744742438074305	1991.0	171146098
Black	-0.5408363859478671	1991.0	171146098
Hispanic	-0.9057481766108372	1991.0	171146098
API	0.7522854840980756	1992.0	171146098
White	0.8058396951591109	1992.0	171146098
Black	-1.0793973035814384	1992.0	171146098
Hispanic	-0.4787278756757482	1992.0	171146098
API	0.2289184183723133	1993.0	171146098
White	0.7755428667802926	1993.0	171146098
Black	-0.1392005069950565	1993.0	171146098
Hispanic	-0.8652607781575483	1993.0	171146098
API	0.4777202483876115	1994.0	171146098
White	0.8074800079208316	1994.0	171146098
Black	-0.8696946866019694	1994.0	171146098
Hispanic	-0.4155055697064739	1994.0	171146098
API	0.3856863519049358	1995.0	171146098
White	0.8527045915421084	1995.0	171146098
Black	-0.67395155145199	1995.0	171146098
Hispanic	-0.5644393919950548	1995.0	171146098
API	0.4813102901552189	1996.0	171146098
White	0.8762101038318345	1996.0	171146098
Black	-0.3743147556239217	1996.0	171146098
Hispanic	-0.983205638363132	1996.0	171146098
API	0.2929381882778248	1997.0	171146098
White	0.7544670739470375	1997.0	171146098
Black	-0.2437730152467271	1997.0	171146098
Hispanic	-0.8036322469781346	1997.0	171146098
API	0.4751329369607438	1998.0	171146098
White	1.002454478647851	1998.0	171146098
Black	-0.4628466131559052	1998.0	171146098
Hispanic	-1.014740802452691	1998.0	171146098
API	0.6395189815079175	1999.0	171146098
White	0.9369443014306126	1999.0	171146098
Black	-0.8634621039538745	1999.0	171146098
Hispanic	-0.7130011789846548	1999.0	171146098
API	0.7306649456127577	2000.0	171146098
White	0.7602986875015348	2000.0	171146098
Black	-0.7471478869344562	2000.0	171146098
Hispanic	-0.7438157461798355	2000.0	171146098
API	0.4751722239482442	2001.0	171146098
White	0.9805080012269264	2001.0	171146098
Black	-0.91465314658882	2001.0	171146098
Hispanic	-0.5410270785863495	2001.0	171146098
API	0.4608012596809571	2002.0	171146098
White	0.6830217743668207	2002.0	171146098
Black	-0.6434841721393249	2002.0	171146098
Hispanic	-0.5003388619084541	2002.0	171146098
API	0.3308678108938264	2003.0	171146098
White	0.9196282097172296	2003.0	171146098
Black	-0.5155144640783874	2003.0	171146098
Hispanic	-0.7349815565326683	2003.0	171146098
API	0.5076226753107087	2004.0	171146098
White	0.8553919799864649	2004.0	171146098
Black	-0.6688314792225198	2004.0	171146098
Hispanic	-0.6941831760746554	2004.0	171146098
API	0.699913630574315	2005.0	171146098
White	0.8351122710820474	2005.0	171146098
Black	-0.847979334156237	2005.0	171146098
Hispanic	-0.6870465675001247	2005.0	171146098
Black	-0.7452944259097827	2006.0	171146098
Hispanic	-0.5472171598060457	2006.0	171146098
White	0.7048182874173536	2006.0	171146098
API	0.6812377177216417	2006.0	171146098
API	0.7512543864176126	2007.0	171146098
White	0.8145955270910387	2007.0	171146098
Black	-1.074629960584379	2007.0	171146098
Hispanic	-0.4912199529242729	2007.0	171146098
Black	-0.7135294766572716	2008.0	171146098
Hispanic	-0.3822176162988868	2008.0	171146098
White	0.7322398503245707	2008.0	171146098
API	0.6639463509782447	2008.0	171146098
API	0.5631381686552953	2009.0	171146098
White	0.7370194746809003	2009.0	171146098
Black	-0.6815657666368472	2009.0	171146098
Hispanic	-0.6185918766993498	2009.0	171146098
API	0.7279862168001691	2010.0	171146098
White	0.8126440831924366	2010.0	171146098
Black	-1.066609574118704	2010.0	171146098
Hispanic	-0.4740207258739016	2010.0	171146098
Black	-0.5246401849223539	2011.0	171146098
Hispanic	-0.3017282030446183	2011.0	171146098
White	0.7437627966665579	2011.0	171146098
API	0.8260220030296958	2011.0	171146098
API	0.63561083180414	2012.0	171146098
White	0.742499170637909	2012.0	171146098
Black	-0.7092648210067153	2012.0	171146098
Hispanic	-0.668845181435335	2012.0	171146098
Black	-0.8140274904153999	2013.0	171146098
Hispanic	-0.33959076505236	2013.0	171146098
White	0.7830552892687176	2013.0	171146098
API	0.7885295645706731	2013.0	171146098
Black	-0.6963854722964737	2014.0	171146098
Hispanic	-0.4644373952576047	2014.0	171146098
White	0.7433353692835591	2014.0	171146098
API	0.5570046623357512	2014.0	171146098
API	0.6574835941441658	2015.0	171146098
White	0.7322770638000233	2015.0	171146098
Black	-0.7702844130758518	2015.0	171146098
Hispanic	-0.6194762448683373	2015.0	171146098
API	0.5586375619626183	2016.0	171146098
White	0.6917238095628466	2016.0	171146098
Black	-0.600594395827211	2016.0	171146098
Hispanic	-0.649766975698253	2016.0	171146098
API	0.7747765100876324	2017.0	171146098
White	0.8424009787291156	2017.0	171146098
Black	-0.8736076859757994	2017.0	171146098
Hispanic	-0.7435698028409471	2017.0	171146098
Hispanic	-1.1102230246251563e-16	1980.0	166957645
White	1.1102230246251563e-16	1980.0	166957645
API		1981.0	166957645
White		1981.0	166957645
Hispanic		1981.0	166957645
API	-0.5046288693332945	1982.0	166957645
White	1.6797433293230597	1982.0	166957645
Black	-0.2802043671002555	1982.0	166957645
Hispanic	-0.8949100928894991	1982.0	166957645
API	0.1451295713023386	1983.0	166957645
White	1.1586521016605342	1983.0	166957645
Black	-0.4693827510895756	1983.0	166957645
Hispanic	-0.8343989218732898	1983.0	166957645
API		1984.0	166957645
White		1984.0	166957645
Hispanic		1984.0	166957645
API		1985.0	166957645
White		1985.0	166957645
API		1986.0	166957645
White		1986.0	166957645
Hispanic		1986.0	166957645
API	0.4351106704078822	1987.0	166957645
White	0.8449120663391757	1987.0	166957645
Black	-1.074529980414064	1987.0	166957645
Hispanic	-0.2054927563330014	1987.0	166957645
API		1988.0	166957645
White		1988.0	166957645
Hispanic		1988.0	166957645
API	-0.4520197095473286	1989.0	166957645
White	1.407682036218702	1989.0	166957645
Hispanic	-0.9556623266713744	1989.0	166957645
API		1990.0	166957645
White		1990.0	166957645
Black		1990.0	166957645
Hispanic		1990.0	166957645
API	0.4779452641388118	1991.0	166957645
White	0.7597148291839907	1991.0	166957645
Black	-0.1554523001888305	1991.0	166957645
Hispanic	-1.0822077931339698	1991.0	166957645
API		1992.0	166957645
White		1992.0	166957645
Hispanic		1992.0	166957645
API	-0.1535568579852645	1993.0	166957645
White	0.8359138844250459	1993.0	166957645
Black	-0.0793755646109628	1993.0	166957645
Hispanic	-0.6029814618288278	1993.0	166957645
API	0.0158230475717592	1994.0	166957645
White	1.3417412015019352	1994.0	166957645
Black	-0.7571809455748036	1994.0	166957645
Hispanic	-0.6003833034988922	1994.0	166957645
API	-0.1087092590816336	1995.0	166957645
White	0.856946000585156	1995.0	166957645
Black	-0.5849999499375022	1995.0	166957645
Hispanic	-0.1632367915660182	1995.0	166957645
API	-0.5506398984156587	1996.0	166957645
White	1.1246608709712569	1996.0	166957645
Black	-0.4039697808855901	1996.0	166957645
Hispanic	-0.1700511916700161	1996.0	166957645
API	-0.2075797222572602	1997.0	166957645
White	1.2571946689778235	1997.0	166957645
Black	-0.723207199998949	1997.0	166957645
Hispanic	-0.3264077467216118	1997.0	166957645
API	-0.6917606960545867	1998.0	166957645
White	1.591431592863558	1998.0	166957645
Black	-0.7017742309472825	1998.0	166957645
Hispanic	-0.1978966658616863	1998.0	166957645
API	0.3715352213997107	1999.0	166957645
White	0.5232262038622331	1999.0	166957645
Hispanic	-0.8947614252619427	1999.0	166957645
API	-0.1669875565358231	2000.0	166957645
White	1.0675538156005704	2000.0	166957645
Black	-0.9150182499701646	2000.0	166957645
Hispanic	0.0144519909054177	2000.0	166957645
API	0.1216078962404205	2001.0	166957645
White	1.232269989430118	2001.0	166957645
Black	-1.153759833043691	2001.0	166957645
Hispanic	-0.2001180526268458	2001.0	166957645
API	0.3786012927584661	2002.0	166957645
White	0.5715791164506338	2002.0	166957645
Black	-0.5790997108434032	2002.0	166957645
Hispanic	-0.3710806983656956	2002.0	166957645
Black	0.0706713069115948	2003.0	166957645
Hispanic	-0.0727638786696636	2003.0	166957645
White	0.7848899593793348	2003.0	166957645
API	0.0460749069045065	2003.0	166957645
API	0.407325367150456	2004.0	166957645
White	0.5839523476068815	2004.0	166957645
Black	-0.546762540992828	2004.0	166957645
Hispanic	-0.4445151737645075	2004.0	166957645
Black	-0.4630738567562303	2005.0	166957645
Hispanic	-0.2876654417776029	2005.0	166957645
White	1.7626556420557349	2005.0	166957645
API	0.0815788701095077	2005.0	166957645
API	0.0479388414925712	2006.0	166957645
White	1.3747616124222424	2006.0	166957645
Black	-0.8355027371179928	2006.0	166957645
Hispanic	-0.5871977167968198	2006.0	166957645
API	0.0759250255586212	2007.0	166957645
White	1.0174100896360585	2007.0	166957645
Black	-1.041768098765151	2007.0	166957645
Hispanic	-0.0515670164295299	2007.0	166957645
API	0.1588655770328418	2008.0	166957645
White	1.3217400855590875	2008.0	166957645
Black	-0.9210693379663818	2008.0	166957645
Hispanic	-0.559536324625551	2008.0	166957645
API	-0.0480290411854396	2009.0	166957645
White	1.230201766694304	2009.0	166957645
Black	-0.8511028101339814	2009.0	166957645
Hispanic	-0.3310699153748815	2009.0	166957645
API	0.083100792596233	2010.0	166957645
White	1.420377592496678	2010.0	166957645
Black	-1.1836040413998306	2010.0	166957645
Hispanic	-0.3198743436930801	2010.0	166957645
API	-0.2600327966025123	2011.0	166957645
White	1.773812865071146	2011.0	166957645
Black	-0.8428232156985778	2011.0	166957645
Hispanic	-0.6709568527700548	2011.0	166957645
Black	-0.480865505075956	2012.0	166957645
Hispanic	-0.4209755336907171	2012.0	166957645
White	1.3136446340708807	2012.0	166957645
API	0.1687884395767902	2012.0	166957645
Black	-0.6599402259453763	2013.0	166957645
Hispanic	0.0276941872982791	2013.0	166957645
White	1.2773233094662853	2013.0	166957645
API	0.561539421100062	2013.0	166957645
Black	-0.8708579451816079	2014.0	166957645
Hispanic	-0.5011775882497407	2014.0	166957645
White	1.0705005199998028	2014.0	166957645
API	0.2036158916423907	2014.0	166957645
API	0.4542744553811075	2015.0	166957645
White	1.0451089062060872	2015.0	166957645
Black	-1.311977941782054	2015.0	166957645
Hispanic	-0.187405419805139	2015.0	166957645
Black	-0.619648212543497	2016.0	166957645
Hispanic	0.2177186167218661	2016.0	166957645
White	1.2514442377606465	2016.0	166957645
API	0.351735606494828	2016.0	166957645
API	0.039794030236727	2017.0	166957645
White	1.3144973597087903	2017.0	166957645
Black	-0.9316604320390268	2017.0	166957645
Hispanic	-0.4226309579064877	2017.0	166957645
API		1980.0	95124753
White		1980.0	95124753
API		1981.0	95124753
White		1981.0	95124753
API		1983.0	95124753
White		1983.0	95124753
Hispanic		1983.0	95124753
API		1984.0	95124753
White		1984.0	95124753
API		1985.0	95124753
White		1985.0	95124753
API		1986.0	95124753
White		1986.0	95124753
Hispanic		1986.0	95124753
API		1987.0	95124753
White		1987.0	95124753
Hispanic		1987.0	95124753
API		1988.0	95124753
White		1988.0	95124753
API		1989.0	95124753
White		1989.0	95124753
API		1990.0	95124753
White		1990.0	95124753
Hispanic		1990.0	95124753
API	-0.1331744721309323	1991.0	95124753
White	0.9690299695878046	1991.0	95124753
Hispanic	-0.8358554974568717	1991.0	95124753
API	0.2153063888192812	1992.0	95124753
White	0.161127485109494	1992.0	95124753
Hispanic	-0.3764338739287752	1992.0	95124753
API		1993.0	95124753
White		1993.0	95124753
Black		1993.0	95124753
Hispanic		1993.0	95124753
API	-1.055856689763036	1994.0	95124753
White	1.790804073859018	1994.0	95124753
Hispanic	-0.7349473840959839	1994.0	95124753
API	-0.7960446505101799	1995.0	95124753
White	1.3967721663462629	1995.0	95124753
Hispanic	-0.6007275158360834	1995.0	95124753
API	-0.4125876620603819	1996.0	95124753
White	1.4178715935895578	1996.0	95124753
Hispanic	-0.6550609582636219	1996.0	95124753
Black		1997.0	95124753
Hispanic		1997.0	95124753
White		1997.0	95124753
API		1997.0	95124753
API	-0.3478158416250532	1998.0	95124753
White	1.4190363045554626	1998.0	95124753
Black	-0.5331361797017659	1998.0	95124753
Hispanic	-0.5380842832286418	1998.0	95124753
Black		1999.0	95124753
Hispanic		1999.0	95124753
White		1999.0	95124753
API		1999.0	95124753
API		2000.0	95124753
White		2000.0	95124753
Black		2000.0	95124753
Hispanic		2000.0	95124753
API	-0.4226875273964907	2001.0	95124753
White	1.4977245019618943	2001.0	95124753
Black	-0.4539356190350679	2001.0	95124753
Hispanic	-0.6211013555303387	2001.0	95124753
API	0.3167577214107407	2002.0	95124753
White	0.1147526340152423	2002.0	95124753
Hispanic	-0.4315103554259843	2002.0	95124753
API	0.4816903555731031	2003.0	95124753
White	0.5747062938080821	2003.0	95124753
Black	-0.5996273172646803	2003.0	95124753
Hispanic	-0.4567693321165065	2003.0	95124753
API	0.3538279695544054	2004.0	95124753
White	0.681308524378252	2004.0	95124753
Black	-0.7066283513390861	2004.0	95124753
Hispanic	-0.3285081425935719	2004.0	95124753
Black	0.6030879751447825	2005.0	95124753
Hispanic	0.0800172959837741	2005.0	95124753
White	0.0869762645071315	2005.0	95124753
API	0.0509480263764837	2005.0	95124753
API	-0.0977345974831126	2006.0	95124753
White	1.7777966257185884	2006.0	95124753
Black	-0.788964795260363	2006.0	95124753
Hispanic	-0.8910972329751107	2006.0	95124753
Black	-0.7225603448559021	2007.0	95124753
Hispanic	-0.5071354460327517	2007.0	95124753
White	0.6980743419629306	2007.0	95124753
API	0.834671532626222	2007.0	95124753
API	0.399146114158678	2008.0	95124753
White	1.091662731533144	2008.0	95124753
Black	-1.087036571988783	2008.0	95124753
Hispanic	-0.4037722737030408	2008.0	95124753
Black	-0.6102835607922938	2009.0	95124753
Hispanic	-0.6034510688248382	2009.0	95124753
White	1.5500654149584288	2009.0	95124753
API	0.3254453145517978	2009.0	95124753
API	0.0461770204253677	2010.0	95124753
White	1.4930328131713644	2010.0	95124753
Black	-0.720420666210492	2010.0	95124753
Hispanic	-0.8187891673862421	2010.0	95124753
API	0.2083427669188813	2011.0	95124753
White	1.0943607819020718	2011.0	95124753
Black	-0.658186344162437	2011.0	95124753
Hispanic	-0.6445172046585166	2011.0	95124753
API	0.5470377788266453	2012.0	95124753
White	0.3287696264807914	2012.0	95124753
Black	-0.8719350974779859	2012.0	95124753
Hispanic	-0.0038723078294486	2012.0	95124753
API	0.1242843592269847	2013.0	95124753
White	1.060653726675788	2013.0	95124753
Black	-0.7486441550530261	2013.0	95124753
Hispanic	-0.436293930849748	2013.0	95124753
Black	-0.8042316110521615	2014.0	95124753
Hispanic	-0.0252083742643416	2014.0	95124753
White	1.147896518063305	2014.0	95124753
API	0.3098625730112734	2014.0	95124753
API	0.2173619547858324	2015.0	95124753
White	1.2933048459791383	2015.0	95124753
Black	-0.9517454350930792	2015.0	95124753
Hispanic	-0.5589213656718882	2015.0	95124753
API	0.0892932552443883	2016.0	95124753
White	1.7216508875192191	2016.0	95124753
Black	-1.335214072395786	2016.0	95124753
Hispanic	-0.4757300703678213	2016.0	95124753
API	0.4330220562943832	2017.0	95124753
White	0.8117831921720292	2017.0	95124753
Black	-1.1091423895474708	2017.0	95124753
Hispanic	-0.1356628589189443	2017.0	95124753
API	-0.6353488556484693	1980.0	118487528
White	0.6580815398515512	1980.0	118487528
Hispanic	-0.0227326842030806	1980.0	118487528
API	0.1871868112132156	1981.0	118487528
White	0.8534189775368297	1981.0	118487528
Hispanic	-1.0406057887500444	1981.0	118487528
API	0.0385620851759244	1982.0	118487528
White	0.9589009848347152	1982.0	118487528
Black	-1.304122287665306	1982.0	118487528
Hispanic	0.3066592176546656	1982.0	118487528
API	-0.5430813771324182	1983.0	118487528
White	1.173898966182823	1983.0	118487528
Hispanic	-0.6308175890504018	1983.0	118487528
API	-0.0174585402180624	1984.0	118487528
White	0.9093410631514678	1984.0	118487528
Hispanic	-0.8918825229334051	1984.0	118487528
API	-0.2640580289005939	1985.0	118487528
White	0.9470182708042462	1985.0	118487528
Black	-0.2254312546718166	1985.0	118487528
Hispanic	-0.4575289872318426	1985.0	118487528
API	0.1782294310910696	1986.0	118487528
White	0.7678868466386517	1986.0	118487528
Hispanic	-0.9461162777297184	1986.0	118487528
API	-0.1292112599782112	1987.0	118487528
White	1.104138773795899	1987.0	118487528
Hispanic	-0.9749275138176872	1987.0	118487528
API	-0.3315895211692982	1988.0	118487528
White	0.904287996506712	1988.0	118487528
Hispanic	-0.5726984753374131	1988.0	118487528
API	-0.1746150999795892	1989.0	118487528
White	1.311946083360744	1989.0	118487528
Hispanic	-1.1373309833811542	1989.0	118487528
API	0.4740477644490829	1990.0	118487528
White	0.741142216845915	1990.0	118487528
Hispanic	-1.2151899812949956	1990.0	118487528
API	0.9355444277095416	1991.0	118487528
White	0.7436040188738341	1991.0	118487528
Black	-1.4548368324048304	1991.0	118487528
Hispanic	-0.2243116141785457	1991.0	118487528
API	0.6698213611560544	1992.0	118487528
White	0.763300850334608	1992.0	118487528
Hispanic	-1.4331222114906628	1992.0	118487528
API	0.6862299253764274	1993.0	118487528
White	0.8225913717339394	1993.0	118487528
Black	-1.0468818134063025	1993.0	118487528
Hispanic	-0.4619394837040666	1993.0	118487528
API	0.5556343407183375	1994.0	118487528
White	0.8454972109641558	1994.0	118487528
Hispanic	-1.4011315516824907	1994.0	118487528
API	0.5725595128755473	1995.0	118487528
